INSTITUTE_NAME,Latitude,Longitude,Unnamed: 3
HAT KANPARA ZOBEDA DEGREE COLLEGE,24.47018,88.7044878,✅ Valid
BAKHTIARPUR DEGREE COLLEGE,24.4737873,88.717885,✅ Valid
JHALUKA COLLEGE,24.4179356,88.7253393,✅ Valid
DURGAPUR WOMANS COLLEGE,24.4471026,88.7677509,✅ Valid
DHARAMPUR COLLEGE,24.4621258,88.7993904,✅ Valid
NAOPARA COLLEGE,24.4955327,88.9592957,✅ Valid
KANTHAL BARIA S.A.K SCHOOL & COLLEGE,24.4242707,88.7476604,✅ Valid
KAKONHAT HIGH SCHOOL,24.5073425,88.4728746,✅ Valid
KASHIMPUR A.K.F.H HIGH SCHOOL,24.558058,88.3062089,✅ Valid
BASUDEV PUR HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
PREMTALI SUKBASIA HIGH SCHOOL,24.3923996,88.4136833,✅ Valid
ALOKCHHATRA HIGH SCHOOL,24.5400964,88.5234818,✅ Valid
MATIKATA HIGH SCHOOL,24.4464769,88.3429795,✅ Valid
PIRIJPUR HIGH SCHOOL,24.4166325,88.371128,✅ Valid
GOGRAM HIGH SCHOOL AND COLLEGE,24.4523962,88.4158947,✅ Valid
PALPUR HIGH SCHOOL,24.4292116,88.4905151,✅ Valid
DIGRAM HIGH SCHOOL,24.529934,88.370152,✅ Valid
PAKRI HIGH SCHOOL,24.5552352,88.473056,✅ Valid
RAJABARI HAT HIGH SCHOO,24.3944676,88.4533685,✅ Valid
PREMTALI   GIRLS HIGH SCHOOL,24.395385,88.4075493,✅ Valid
SOYED PUR SHAHID MONJU HIGH SCHOOL,23.8681699,89.5297105,✅ Valid
BASHUDEBPUR SHAHIDUN NESSA GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
ALAKA TALA HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
KADAM SHAHAR HIGH SCHOOL,24.4424666,88.5081691,✅ Valid
ANOWARA FAHIM ZIAUDDIN PILOT GIRL'S HIGH SCHOOL,24.4669828,88.3192995,✅ Valid
JOYRAMPUR HIGH SCHOOL,24.5087827,88.4385563,✅ Valid
VATOPARA GIRL'S HIGH SCHOOL,24.4312614,88.3539104,✅ Valid
MAHISHAL BARI AL ISLA ISLAMI ACADEMY,24.3746497,88.6003665,✅ Valid
JHIKRA PARA ADARSHA HIGH SCHOOL,24.4756793,88.4678466,✅ Valid
MANDOIL HIGH SCHOOL,24.5100404,88.4999606,✅ Valid
LALITNAGAR SHOHID SREETI GIRLS HIGH SCHOOL,24.560004,88.4340278,✅ Valid
BRAHMAN GRAM HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
GOGRAM ADARSHA BOHUMUKHY GIRL'S H/S,24.3746497,88.6003665,✅ Valid
HUZRAPUR HIGH SCHOOL,24.4587229,88.3360765,✅ Valid
KASHIMALA HIGH SCHOOL,24.5826325,88.391195,✅ Valid
CHANDALAI PARGONA HIGH SCHOOL,24.5815151,88.4355422,✅ Valid
MOHISALBARI SECONDARY GIRLS SCHOOL,24.4596555,88.3296101,✅ Valid
KAKON HAT GIRLS HIGH SCHOOL,24.5043769,88.4710694,✅ Valid
GOMA HIGH SCHOOL,24.5188392,88.4040291,✅ Valid
AVOYA HIGH SCHOOL,24.5042376,88.3150473,✅ Valid
BAMALHAL HIGH SCHOOL,24.4710188,88.4820002,✅ Valid
SULTANGANJ HIGH SCHOOL,24.4916496,88.3095036,✅ Valid
BHAGAIL HIGH SCHOOL,24.4488427,88.5299428,✅ Valid
PROVITA HIGH SCHOOL,24.3687511,88.6618138,✅ Valid
RISHIKUL GIRLS HIGH SCHOOL,24.5243926,88.5217062,✅ Valid
UTTARA GIRL'S HIGH SCHOOL,24.4114217,88.3778191,✅ Valid
LASKARHATI HIGH SCHOOL,24.5208759,88.31501,✅ Valid
GONIGRAM HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
HORIN BISKA HIGH SCHOOL,24.392818,88.4279738,✅ Valid
SONADIGHI HIGH SCHOOL,24.4295737,88.4003293,✅ Valid
SHEIKHER PARA HIGH  SCHOOL,24.5031544,89.2597877,✅ Valid
BOLIA DAING ADARSHO HIGH  SCHOOL,24.3649878,88.6255984,✅ Valid
BISHWANATH PUR HIGH SCHOOL AND COLLEGE,24.3746497,88.6003665,✅ Valid
CHAYAN HIGH SCHOOL,24.5339845,88.3331588,✅ Valid
GHONOSHAMPUR HIGH SCHOOL,24.5079105,88.340988,✅ Valid
PAKRI  GIR'S HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
KADMA HIGH SCHOOL,24.4921341,88.4925328,✅ Valid
RAJABARI HAT GIRLS HIGH SCHOOL,24.3944676,88.4533685,✅ Valid
BEROIL HIGH SCHOOL,24.4401661,88.4415555,✅ Valid
CHAMPOK NAGAR HIGH SCHOOL,24.381027,88.6026281,✅ Valid
MOHAMMAD PUR NALTREE JUNIOR SCHOOL,24.3746497,88.6003665,✅ Valid
MACHHMARA HIGH SCHOOL,24.4459733,88.3931154,✅ Valid
MALKAMLA HIGH SCHOOL,24.4959822,88.4352376,✅ Valid
RAJARAM PUR CHATRA DARUL HADITH  ALIM MADRASA,24.3746497,88.6003665,✅ Valid
UZANPARA ISLAMIA DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
LALITNAGAR (BHUSNA) MAHILA ALIM MADRASHA,24.4634306,88.5173137,✅ Valid
DARUL ULUM MOHILA FAZIL MADRASA,24.4609352,88.3309542,✅ Valid
SHAH SULTAN (RH) KAMIL KAMIL MADRASAH,24.3746497,88.6003665,✅ Valid
CHAR KASIMPUR ALIM MADRASHA,24.5533811,88.3070383,✅ Valid
BASUDEBPUR ISLAMIA ALIM MADRASAH,24.5288274,88.3133904,✅ Valid
BAUTIA DAKHIL MADRASHA,24.5440805,88.4184054,✅ Valid
PANCH GACHIA NABINAGAR DAKHIL MADRASAH,24.5543252,88.4787101,✅ Valid
KUMAR PUR HAZRAT SHA ALI KULIBEG ALIM MADRASHA,24.4634306,88.5173137,✅ Valid
DHARAMPUR PALPUR ALIM MADRASHA,24.4634306,88.5173137,✅ Valid
KAKON HAT FAZIL MADRASA,24.5091575,88.4730853,✅ Valid
AL JAMIATUS SALAFIA ALIM MADRASAH,24.3746497,88.6003665,✅ Valid
MOHANPUR DARGAPARA ALIM MADRASAH,24.544858,88.6361959,✅ Valid
AYESHA SABER ALIM MADRASAH,24.3797441,88.659269,✅ Valid
PIRIJPUR ALIM MADRASHA,24.418358,88.3730835,✅ Valid
KADAM SAHAR DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
RISHIKUL DAKHIL MADRASHA,24.5253523,88.505514,✅ Valid
JHINA DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
CHABBISH NAGAR WAKFA DAKHIL MAERASHA,24.4777452,88.4985067,✅ Valid
RAHMANIA DAKHIL MADRASAH,24.3557862,88.8205831,✅ Valid
GOGRAM TE T. KA DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
GOGRAM DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
GODAGARI DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
MOSRA ISLAMIA DAKHIL MADRASAH,24.5630442,88.4617344,✅ Valid
PREMTOLI JASIMUDDIN DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
KAKAN HAT COLLEGE,24.3746497,88.6003665,✅ Valid
PAKRI COLLEGE,24.5410739,88.4913905,✅ Valid
GODARARI MAHILA DEGREE COLLEGE,24.3685728,88.5834268,✅ Valid
MATIKATA ADARSHA DEGREE COLLEGE,24.4438557,88.3487849,✅ Valid
PREMTALI DEGREE COLLEGE,24.3950853,88.406387,✅ Valid
GODAGARI  COLLEGE,24.4587229,88.3360765,✅ Valid
RAJABARI MAHABIDDALAYA,24.3931181,88.4512901,✅ Valid
PALPUR DARAMPUR COLLEGE,24.4283167,88.488791,✅ Valid
LALIT NAGAR HIGH SCHOOLAND COLLEGE,24.3746497,88.6003665,✅ Valid
GODAGARI GOVT. MODEL HIGH SCHOOL AND COLLEGE,24.3746497,88.6003665,✅ Valid
CHABBISH NAGAR  HIGH SCHOOL AND COLLEGE,24.4777452,88.4985067,✅ Valid
GULGOFUR GIRLS' HIGH SCHOOL AND COLLEGE,24.3746497,88.6003665,✅ Valid
SHAHID ZIAUR RAHMAN HIGH SCHOOL,24.3802483,88.6500382,✅ Valid
RAJSHAHI DARUS SUNNAH DAKHIL MADRASHA,24.3591341,88.6434329,✅ Valid
KAMELA HAQUE DEGREE COLLEGE,24.3676218,88.64438,✅ Valid
RAJSHAHI UNIVERSITY SCHOOL AND COLLEGE,24.3652701,88.6306666,✅ Valid
KESHORHAT GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
DHAMIN NAOGAON HIGH SCHOOL,24.600158,88.6783818,✅ Valid
BASANTAKEDER HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
KHAROIL  HIGH SCHOOL,24.5219628,88.6436803,✅ Valid
NAKOIL ADARSHA HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
KOTALIPARA FOTEPUR  GIRLS  HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
MOHANPUR GOVT. HIGH SCHOOL,24.5488792,88.6474109,✅ Valid
BAKSHIMOIL HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
MOHONPUR GOVT. GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
ATHRAI  HIGH SCHOOL,24.6056812,88.6243386,✅ Valid
PAKURIA HIGH SCHOOL,24.5597996,88.6667132,✅ Valid
KESHOREHAT HIGH SCHOOL,24.3687511,88.6618138,✅ Valid
DHUROIL HIGH SCHOOL,24.5291123,88.6012957,✅ Valid
MOHABBAT PUR HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
GOPALPUR HIGH SCHOOL,24.5187342,88.5938938,✅ Valid
DHOPAGHATA A. K. HIGH SCHOOL,24.5141278,88.6772169,✅ Valid
KARISHA HIGH SCHOOL,24.5384781,88.6586236,✅ Valid
MOTIHER HIGH SCHOOL,24.5200149,88.6928931,✅ Valid
MAHISH KUNDI HIGH SCHOOL,24.3687511,88.6618138,✅ Valid
MOUGACHI HIGH SCHOOL,24.510475,88.6305882,✅ Valid
FULSHO HIGH SCHOOL,24.5869153,88.6371495,✅ Valid
BORAIL HIGH SCHOOL,24.6240155,88.6628387,✅ Valid
JAHANABAD HIGH SCHOOL,24.5550319,88.6773756,✅ Valid
BISHAHARA HIGH SCHOOL,24.578889,88.6956038,✅ Valid
KHOLAGACHI HIGH SCHOOL,24.6123105,88.6366959,✅ Valid
BELNA HIGH SCHOOL,24.6103692,88.6086363,✅ Valid
AMRAIL HIGH SCHOOL,24.5518768,88.6409502,✅ Valid
VEEMNAGAR HIGH SCHOOL,24.3687511,88.6618138,✅ Valid
PIARPUR HIGH SCHOOL,24.5316881,88.5839546,✅ Valid
GOCHA GIRLS HIGH SCHOOL,24.599368,88.621601,✅ Valid
ATANARAYANPUR HIGH SCHOOL,24.3687511,88.6618138,✅ Valid
MASJID MISSION ACADEMY SAIPARA,24.5607897,88.650872,✅ Valid
MOUPARA HIGH SCHOOL,24.5107306,88.6585545,✅ Valid
BASANTA KEDER GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
DHORSHA ADURSO HIGH SCHOOL,24.5250622,88.7025163,✅ Valid
BOSANTAPUR  HISH CHOOL,24.4555651,89.7022305,✅ Valid
MIR PUR JUNIOR SCHOOL,24.3746497,88.6003665,✅ Valid
CHANDPUR JUNIOR HIGH CHOOL,24.3746497,88.6003665,✅ Valid
BERABARE JUNIOR HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
PORIJUN PARA JUNIOR SCHOOL,24.5200981,88.6655735,✅ Valid
GHASHI GRAM JUNIOR SCHOOL,24.3746497,88.6003665,✅ Valid
HATRA JUINIOR  SCHOOL,24.3746497,88.6003665,✅ Valid
JAHANABAD DAKHIL MADRASA,24.3746497,88.6003665,✅ Valid
KOTALIPARA  & HASNABAD DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
SHAKOWA BAKSOIL KAMIL MADRASHA,24.3746497,88.6003665,✅ Valid
DHURAIL D. S KAMIL MADRASAH,24.3746497,88.6003665,✅ Valid
MOHISKUNDI DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
MOHOABBOTPUR DARUL ULUM ALIM MADRASA,24.3797441,88.659269,✅ Valid
LALOEACH ALIM MADRASA,24.3797441,88.659269,✅ Valid
ATRAI ALIM MADRASHA,24.6055666,88.628108,✅ Valid
MOHANPUR HASSANIA T.M. ALIM MADRASHA,24.4634306,88.5173137,✅ Valid
MOWPARA DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
BASANTA KADER DARUSSUNNAT DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
HATRA DAKHIL MADRASA,24.6139581,88.6663711,✅ Valid
DHURAIL ISLAMIA GIRLS DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
PANCHPARA DARUL FALAH DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
CHAK KRISHNAPUR ISLAMIA DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
KALIGAO KHAJURA DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
BAKSOIL MOHILA DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
GOPALPUR DARUL HADIS DAKHIL MADRASA,24.3746497,88.6003665,✅ Valid
NAOGAON DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
KESHAR HAT DEGREE COLLEGE,24.3746497,88.6003665,✅ Valid
MOHON PUR DEGREE COLLEGE,24.3746497,88.6003665,✅ Valid
MOHABBATPUR KHANPUR DEGREE COLLEGE,24.5466157,88.5885572,✅ Valid
ATRAI AGRANI DEGREE COLLEGE,24.6027058,88.6205932,✅ Valid
BASANTA KEDAR COLLEGE,24.4897169,88.6132774,✅ Valid
SHYAMPUR HAT  DEGREE  COLLEGE,24.3685728,88.5834268,✅ Valid
MOHAN PUR MAHILA COLLEGE,24.3698097,88.5993558,✅ Valid
MOHANPUR GIRLS DEGREE COLLEGE,24.5471317,88.6447515,✅ Valid
PAKURIA  COLLEGE,24.5448885,88.692309,✅ Valid
KESHOR HAT WOMENS COLLEGE,24.3746497,88.6003665,✅ Valid
DHOPAGHATA DEGREE COLLEGE,24.5143327,88.6763409,✅ Valid
DHAMIN NAOGAON IDEAL COLLEGE,24.3729592,88.598787,✅ Valid
MOUGACHHI  COLLEGE,24.50779,88.628773,✅ Valid
TALGACCHI JUNIOR HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
MASHKATA DIGHI MULTI (TECH) HIGH SCHOOL AND COLLEGE,24.3746497,88.6003665,✅ Valid
NAOHATA GOVT. HIGH SCHOOL,24.452607,88.614996,✅ Valid
RAJSAHI CHINIKAL HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
SHYAMPUR HIGH SCHOOL,24.3565399,88.6566284,✅ Valid
RAJSHAHI PATKAL HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
DAMKURA HAT HIGH SCHOOL,24.4049698,88.5219244,✅ Valid
DARUSHA HIGH SCHOOL,24.4446883,88.5531038,✅ Valid
HAT GODAGARI HIGH SCHOOL,24.4377548,88.687392,✅ Valid
KHARKHARI HIGH SCHOOL,24.3991237,88.6490807,✅ Valid
KASBA HIGH SCHOOL,24.3731273,88.4934529,✅ Valid
KASHIADANGA HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
BHALAM HIGH SCHOOL,24.7990551,88.6832004,✅ Valid
BIL NEPALPARA CHASHI RAHIM BOX  ACADEMY,24.4802679,88.5553228,✅ Valid
MOTIABIL HIGH SCHOOL,24.420433,88.637309,✅ Valid
M. R. K. HIGH SCHOOL,24.3972631,88.6774755,✅ Valid
BAGDHANI HIGH SCHOOL,24.4905139,88.5792604,✅ Valid
BARGACHHI KUTHIPARA HIGH SCHOOL,24.4226147,88.3609645,✅ Valid
BAGSHARA HIGH SCHOOL,24.4321819,88.479233,✅ Valid
AFI NEPALPARA HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
DORSHAN PARA HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
PARILA HIGH SCHOOL,24.4369862,88.6952444,✅ Valid
MAZARDIAR JUNIOR HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
KULPARA  HIGH SCHOOL,24.3953309,88.5688163,✅ Valid
SABSAR HIGH SCHOOL,24.4700659,88.6357651,✅ Valid
NAOHATA GIRLS HIGH SCHOOL,24.4570722,88.6156905,✅ Valid
KATAKHALI GIRLS HIGH SCHOOL,24.374081,88.5797256,✅ Valid
KAPASIA HIGH SCHOOL,24.3596235,88.6068952,✅ Valid
HARIPUR CHOWDHURY GIRLS HIGH SCHOOL,24.3810733,88.5086459,✅ Valid
KHAR KHARI GIRLS HIGH SCHOOL,24.3942054,88.6482206,✅ Valid
KHIRSHIN MODEL HIGH SCHOOL,24.4061396,88.5789384,✅ Valid
CIVIL AVIATION JUNIOR HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
KASHIADANGA GIRLS HIGH SCHOOL,24.383203,88.5450701,✅ Valid
BAGSARA GIRLS HIGH SCHOOL,24.4537499,88.5952003,✅ Valid
KARNOHER  HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
DARUSHA GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
PUTHIA PARA HIGH SCHOOL,24.4659596,88.6132774,✅ Valid
BAYA GIRLS HIGH SCHOOL,24.430679,88.6049744,✅ Valid
KALUPARA HIGH SCHOOL,24.5026638,88.6670694,✅ Valid
HAT RAMCHANDRAPUR  HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
MADHOBPUR  HIGH SCHOOL,24.7110386,88.3593702,✅ Valid
ADH. NAZIBUR RAHMAN  GIRLS SCHOOL,24.3746497,88.6003665,✅ Valid
SHAMSHADIPUR HIGH SCHOOL,24.3575407,88.6838799,✅ Valid
TETULIA DANGA  GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
BHALAM JUNIOR GIRL'S SCHOOL,24.7990551,88.6832004,✅ Valid
JOYKRISNOPUR JUNIOR ADORSHO GIRLS SCHOOL,24.3750171,88.5972138,✅ Valid
SUCHARAN JUNUIOR SECONDARY SCHOOL,24.3746497,88.6003665,✅ Valid
VARAPURA ADORSO HIGH SCHOOL,24.3649878,88.6255984,✅ Valid
BOSUA JUNIOR HIGH SCHOOL,24.3864068,88.5833523,✅ Valid
NAWHATTA ANJUMANE TAWHEED DAKHIL MADRASHA,24.4570722,88.6156905,✅ Valid
SITLAI RAFATULLAH ALIM MADRASAH,24.3797441,88.659269,✅ Valid
NAOHATA SALEHIA DARUSSUNNAT FAZIL MADRASAH,24.4560562,88.6158384,✅ Valid
DARUSHA KENDRIO DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
DADPUR DAKHIL  MADRASHA,24.4579268,88.6447702,✅ Valid
TENTULIA DANGA S.U. DAKHIL MADRASHA,24.4843848,88.5202703,✅ Valid
ALIGANJ DARUS SUNNAT ALIM MADRASAH,24.3797441,88.659269,✅ Valid
KHOLABONA ALIM MADRASHA,24.3707232,88.4957545,✅ Valid
SINDUR KUSUMBI NAMOPARA DAKHIL MADRASHA,24.4408581,88.6289598,✅ Valid
DEWAN MOHAMMADIA ALIM MADRASHA,24.3746497,88.6003665,✅ Valid
SARANGPUR DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
BASHIRABAD DAWATUL ISLAM ALIM MADRASAH,24.4045088,88.6256224,✅ Valid
BAGSOIL DAKHIL MADRASAH,24.464145,88.513004,✅ Valid
DARUSHA ISLAMIA DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
TALUK DHARMOPUR DAKHIL MADRASA,24.4712437,88.543239,✅ Valid
DARUL ISLAM DAKHIL MADRASHA,24.3832155,88.5985556,✅ Valid
TEGHOR DAKHIL MADRASHA,24.4744734,88.5894742,✅ Valid
SHYMPUR DAKHIL MADRASHA,24.3564533,88.6595466,✅ Valid
SHANTINAGAR DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
KABI KAZI NAZRUL ISLAM COLLEGE,24.4025013,88.6532086,✅ Valid
DARUSHA COLLEGE,24.4479103,88.5554151,✅ Valid
M R K COLLEGE,24.3970753,88.6776746,✅ Valid
DAMKURAHAT COLLEGE,24.3746497,88.6003665,✅ Valid
ADARSHA DEGREE COLLGE,24.3698668,88.6758729,✅ Valid
NOWHATA WOMEN'S DEGREE COLLEGE,24.4554372,88.6151027,✅ Valid
NAOHATA DEGREE COLLEGE,24.4522674,88.6142944,✅ Valid
KASHIA DANGA COLLEGE,24.3842105,88.5456352,✅ Valid
HAT RAMCHANDRAPUR DEGREE COLLEGE,24.4227818,88.6701893,✅ Valid
DARSHANPARA SHAHEED KAMRUZZAMAN COLLEGE,24.377538,88.5979508,✅ Valid
VERAPORA ADARSHA COLLEGE,24.5049188,88.6780425,✅ Valid
BARGACHI HIGH SCHOOL AND COLLEGE,24.4732438,88.6639803,✅ Valid
K.H.  TIKOR HIGH  SCHOOL,24.4169564,88.5534796,✅ Valid
BAYA  HIGH SCHOOL  AND COLLEGE,24.430679,88.6049744,✅ Valid
TENTULIA HIGH SCHOOL,24.381027,88.6026281,✅ Valid
SATRAGASA HIGH SCHOOL,24.3687511,88.6618138,✅ Valid
PANGU SHISHU NIKETON INTREGRATED FREE HIGH SCHOOL,24.3826543,88.6034811,✅ Valid
BANESWAR ISLAMIA HIGH SCHOOL,24.3664727,88.7544357,✅ Valid
PUTHIA PARES NARAYAN GOVERNMENT HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
JHALMALIA HIGH SCHOOL,24.3680712,88.8640767,✅ Valid
PUTHIA GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
AL INSANIAH ISLAMI ACADEMY,24.3746497,88.6003665,✅ Valid
POCHAMARIA JUNIOR GIRLS SCHOOL,24.4863073,88.8798985,✅ Valid
DHOKRAKUL HIGH SCHOOL,24.4494405,88.8634894,✅ Valid
POCHAMARIA DWI-MUKHI HIGH SCHOOL,24.4863073,88.8798985,✅ Valid
SARISHA BARI HIGH SCHOOL,24.3924647,88.8862809,✅ Valid
SADHANPUR HIGH SCHOOL  AND COLLEGE,24.5109569,88.8992073,✅ Valid
SATBARIA HIGH SCHOOL,24.4613749,88.8890921,✅ Valid
BHALUK GACHI HIGH SCHOOL,24.4010724,88.8455037,✅ Valid
BELPUKIRIA HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
BILMARIA HIGH SCHOOL,24.4256875,88.8710625,✅ Valid
BIRALDAH SAYED KARAM ALI SHAH  HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
DHOPA PARA HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
SHIBPUR HAT HIGH SCHOOL,24.3848664,88.7720546,✅ Valid
SHAHBAZPUR HIGH SCHOOL,24.3492086,88.8058025,✅ Valid
JAMIRA HIGH SCHOOL,24.3465438,88.7262163,✅ Valid
BORBORIA HIGH SCHOOL,24.4803525,88.8558349,✅ Valid
DHADASH HGIH SCHOOL,24.3746497,88.6003665,✅ Valid
NANDAN PUR HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
GOTIA ADARSHA HIGH SCHOOL,24.3649878,88.6255984,✅ Valid
GAOPARA SENBHAG HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
PUTHIA MODEL  SCHOOL AND COLLEGE,24.3650966,88.8323922,✅ Valid
BIRALDAH GIRLS HIGH SCHOOL,24.3802998,88.7884184,✅ Valid
BHORUA PARA HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
DHOPAPARA GIRLS HIGH SCHOOL,24.4103649,88.8528147,✅ Valid
BASUPARA GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
FULBARI HIGH SCHOOL,24.3992124,88.8329029,✅ Valid
SINGRA RAMKRISNOPUR GIRLS HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
JAMIRA JUNIOR GIRLS SCHOOL,24.3746497,88.6003665,✅ Valid
SOYEDPUR HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
BHALUKGACHHI GOALPARA  HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
BHARORA  HIGH SCHOOL,24.3667616,88.7990284,✅ Valid
CHALK DHADASH HIGH SCHOOL,24.3896551,88.7503138,✅ Valid
PALOPARA HIGH SCHOOL,24.384378,88.8292952,✅ Valid
DOIPARA HIGH SCHOOL,24.3875383,88.8173249,✅ Valid
DOMADI IDEAL HIGH SCHOOL,24.3746497,88.6003665,✅ Valid
RATOIL HIGH SCHOOL,24.3687511,88.6618138,✅ Valid
NOKUL BARIA JUNIOR SCHOOL,24.3746497,88.6003665,✅ Valid
BHALUCK GACHI PACHANI PARA DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
BIRALDAH S.K.A.D.S FAZIL MADRASHA,24.3776675,88.7947323,✅ Valid
DHOPAPARA MOHONPUR ALIM MADRASAH,24.40423,88.8515148,✅ Valid
DHOKRAKUL ALIM MADRASAH,24.4486722,88.8627386,✅ Valid
AMRITA PARA DAKHIL MADRASAH,24.3557862,88.8205831,✅ Valid
CHAKDOMADI AYNUL ULUM ALIM MADRASAH,24.3797441,88.659269,✅ Valid
JAMIRA JAMIA ISLAMIA ALIM MADRASHA,24.3746497,88.6003665,✅ Valid
KANDRA DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
MODHUKHALI DAKHIL MADRASHA,24.3746497,88.6003665,✅ Valid
PUTHIA DAKHIL MADRASAH,24.3557862,88.8205831,✅ Valid
SATBARIA DAKHIL MADRASAH,24.4728478,88.8847613,✅ Valid
CHANDON MARIA ISLAMIA DAKHIL MADRASAH,24.3746497,88.6003665,✅ Valid
IDEAL DEGREE COLLEGE,24.3673143,88.7243362,✅ Valid
BELPUKURIA WOMENS COLLEGE,24.3746497,88.6003665,✅ Valid
BIRALDAH COLLEGE,24.3792784,88.796466,✅ Valid
BANESWAR COLLEGE,24.3746497,88.6003665,✅ Valid
LASKHERPUR DEGREE MAHAVIDYA NIKETAN,24.3746497,88.6003665,✅ Valid
PUTHIA ISLAMIA MOHILA COLLEGE,24.3712268,88.8242275,✅ Valid
PUTHIA MOHILA DEGREE COLLEGE,24.3709931,88.8468711,✅ Valid
POCHAMARIA DEGREE COLLEGE,24.4818616,88.8784006,✅ Valid
DHOKRAKUL DEGREE COLLEGE,24.4485661,88.8615008,✅ Valid
JAMIRA COLLEGE,24.3455732,88.7274686,✅ Valid
PANGU SHISHU NIKETON S A   DEGREE COLLEGE,24.3826543,88.6034811,✅ Valid
DHOPA PARA MEMORIAL DEGREE COLLEGE,24.3685728,88.5834268,✅ Valid
SHAHID NADER ALI GIRLS SCHOOL  & COLLEGE,24.3746497,88.6003665,✅ Valid
"HAJI MUHAMMAD MOHSIN GOVERNMENT HIGH SCHOOL, RAJSHAHI",24.3663943,88.5884587,✅ Valid
GOVT. LABORATORY HIGH SCHOOL,24.371432,88.580407,✅ Valid
LAXMIPUR GIRLS HIGH SCHOOL,24.3713077,88.5830181,✅ Valid
RIVER VIEW COLLECTORATE  SCHOOL RAJSHAHI,24.3643264,88.5790856,✅ Valid
RAJSHAHI COURT ACADEMY,24.3714889,88.5656884,✅ Valid
MISSION GIRLS HIGH SCHOOL,24.3726008,88.5646099,✅ Valid
RAJSHAHI GOVT GIRLS HIGH SCHOOL,24.3723103,88.5689582,✅ Valid
RUPALI SUNGHA JUNIOR NIGHT HIGH SCHOOL,24.3878257,88.5666676,✅ Valid
AL HIKMA MUSLIM ACADEMY,24.3706853,88.5771425,✅ Valid
